timestamp,data_id,node_id,data_type,gateway_id,region,access_frequency,latency_ms,recovery_time_ms,bandwidth_mb_s,storage_overhead_pct,data_size_mb,node_storage_tb,redundancy_factor,cluster_id,node_failed,access_frequency_norm,latency_ms_norm,recovery_time_ms_norm,bandwidth_mb_s_norm,storage_overhead_pct_norm,data_size_mb_norm,node_storage_tb_norm,priority_score,backup_success
2024-01-02 23:55:35,data_0057,edge_node_02,log_file,gateway_03,region_4,0,60.8,236.65,84.37,20.46,72.73,7.55,1,140,0,0.0,0.5106,0.3391,0.8264,0.6184,0.4776,0.7278,0.114,0
2024-01-02 23:59:22,data_0320,edge_node_40,video_stream,gateway_03,region_5,5,10.61,207.33,55.85,19.36,72.45,8.31,1,354,0,0.5,0.0513,0.2858,0.5094,0.5744,0.4757,0.8122,0.4124,1
2024-01-02 23:59:42,data_0497,edge_node_06,event_alert,gateway_01,region_5,2,40.26,52.66,63.69,14.74,12.55,8.06,3,303,0,0.2,0.3226,0.0048,0.5966,0.3896,0.0824,0.7844,0.3921,1
2024-01-03 00:03:36,data_0098,edge_node_13,event_alert,gateway_02,region_2,7,19.02,81.97,69.71,24.1,26.12,2.9,2,393,0,0.7,0.1283,0.0581,0.6635,0.764,0.1715,0.2111,0.6228,1
2024-01-03 00:14:00,data_0344,edge_node_19,telemetry,gateway_05,region_2,5,100.49,64.53,14.83,5.35,8.96,8.35,3,323,0,0.5,0.8737,0.0264,0.0536,0.014,0.0588,0.8167,0.558,1
2024-01-03 00:15:06,data_0078,edge_node_15,event_alert,gateway_02,region_2,4,37.52,497.45,38.17,27.85,72.71,7.04,1,242,0,0.4,0.2976,0.8129,0.313,0.914,0.4774,0.6711,0.3651,1
2024-01-03 00:17:42,data_0346,edge_node_33,image_frame,gateway_04,region_2,9,56.57,64.96,51.69,11.47,44.07,6.22,1,17,0,0.9,0.4719,0.0272,0.4632,0.2588,0.2894,0.58,0.6405,1
2024-01-03 00:18:26,data_0072,edge_node_10,image_frame,gateway_03,region_5,6,17.17,81.59,96.82,23.09,65.69,3.47,3,388,0,0.6,0.1114,0.0574,0.9648,0.7236,0.4313,0.2744,0.6446,1
2024-01-03 00:24:30,data_0270,edge_node_01,video_stream,gateway_04,region_4,4,28.44,517.94,15.51,10.61,98.62,8.0,1,9,0,0.4,0.2145,0.8501,0.0611,0.2244,0.6476,0.7778,0.3392,1
2024-01-03 00:25:27,data_0066,edge_node_43,video_stream,gateway_01,region_1,10,24.55,151.42,80.43,20.35,17.09,7.19,1,337,0,1.0,0.1789,0.1842,0.7826,0.614,0.1122,0.6878,0.7139,1
2024-01-03 00:26:41,data_0368,edge_node_29,telemetry,gateway_04,region_3,4,5.47,80.89,93.74,8.95,79.05,7.93,2,219,0,0.4,0.0043,0.0561,0.9305,0.158,0.5191,0.77,0.4201,1
2024-01-03 00:29:32,data_0068,edge_node_17,event_alert,gateway_02,region_3,3,25.01,533.07,82.53,10.8,22.34,9.34,2,19,0,0.3,0.1831,0.8776,0.806,0.232,0.1467,0.9267,0.3629,1
2024-01-03 00:36:06,data_0193,edge_node_04,event_alert,gateway_03,region_5,7,30.96,79.02,97.94,16.96,33.21,7.65,2,269,0,0.7,0.2375,0.0527,0.9772,0.4784,0.2181,0.7389,0.6121,1
2024-01-03 00:40:31,data_0055,edge_node_29,sensor_reading,gateway_05,region_1,10,57.31,50.23,57.45,7.97,47.29,5.72,1,104,0,1.0,0.4786,0.0004,0.5272,0.1188,0.3105,0.5244,0.6953,1
2024-01-03 00:40:51,data_0468,edge_node_07,image_frame,gateway_04,region_4,5,33.85,251.61,75.54,8.37,13.53,2.77,2,99,0,0.5,0.264,0.3663,0.7283,0.1348,0.0888,0.1967,0.4792,1
2024-01-03 00:43:16,data_0379,edge_node_44,sensor_reading,gateway_01,region_5,3,22.33,78.04,89.31,21.74,11.94,4.59,2,102,0,0.3,0.1586,0.0509,0.8813,0.6696,0.0784,0.3989,0.3793,1
2024-01-03 00:48:48,data_0462,edge_node_13,telemetry,gateway_05,region_3,3,19.16,115.37,47.29,29.97,44.82,1.85,3,119,0,0.3,0.1296,0.1188,0.4143,0.9988,0.2943,0.0944,0.475,1
2024-01-03 00:59:12,data_0025,edge_node_34,video_stream,gateway_04,region_1,5,10.43,130.95,93.01,23.99,41.95,2.37,1,258,0,0.5,0.0497,0.1471,0.9224,0.7596,0.2755,0.1522,0.4193,1
2024-01-03 01:05:02,data_0131,edge_node_07,event_alert,gateway_01,region_5,3,51.05,247.12,10.18,20.57,44.78,2.76,2,63,0,0.3,0.4214,0.3581,0.0019,0.6228,0.294,0.1956,0.3775,1
2024-01-03 01:05:39,data_0325,edge_node_46,event_alert,gateway_05,region_2,4,10.9,141.72,38.54,5.15,26.75,7.3,2,181,0,0.4,0.054,0.1666,0.3171,0.006,0.1757,0.7,0.4144,1
2024-01-03 01:12:51,data_0102,edge_node_28,log_file,gateway_05,region_3,4,70.67,50.0,86.55,27.55,76.63,3.66,2,41,0,0.4,0.6009,0.0,0.8506,0.902,0.5032,0.2956,0.448,1
2024-01-03 01:16:38,data_0374,edge_node_46,video_stream,gateway_02,region_2,6,44.44,69.99,45.77,24.62,66.52,7.12,3,145,0,0.6,0.3609,0.0363,0.3974,0.7848,0.4368,0.68,0.6469,1
2024-01-03 01:17:03,data_0282,edge_node_10,log_file,gateway_01,region_3,4,78.62,346.71,27.72,10.73,10.56,8.13,1,218,0,0.4,0.6736,0.539,0.1968,0.2292,0.0693,0.7922,0.3394,1
2024-01-03 01:17:25,data_0296,edge_node_04,video_stream,gateway_04,region_2,5,51.75,252.23,21.76,29.25,24.26,9.59,3,312,0,0.5,0.4278,0.3674,0.1306,0.97,0.1593,0.9544,0.5939,1
2024-01-03 01:28:25,data_0294,edge_node_03,telemetry,gateway_04,region_1,6,8.75,65.71,13.12,14.47,7.27,1.76,3,34,0,0.6,0.0343,0.0285,0.0346,0.3788,0.0477,0.0844,0.6317,1
2024-01-03 01:30:10,data_0452,edge_node_23,log_file,gateway_05,region_4,7,87.85,185.53,39.3,21.66,134.14,4.83,2,395,0,0.7,0.7581,0.2462,0.3255,0.6664,0.8808,0.4256,0.6192,1
2024-01-03 01:38:59,data_0263,edge_node_27,telemetry,gateway_01,region_4,6,101.22,461.23,11.08,21.34,54.62,2.37,1,366,0,0.6,0.8804,0.7471,0.0119,0.6536,0.3587,0.1522,0.4753,1
2024-01-03 01:40:22,data_0478,edge_node_14,sensor_reading,gateway_05,region_4,6,11.43,91.13,17.47,21.83,112.9,3.11,2,67,1,0.6,0.0588,0.0747,0.0829,0.6732,0.7413,0.2344,0.5594,0
2024-01-03 01:42:23,data_0120,edge_node_32,image_frame,gateway_01,region_3,3,86.84,61.18,21.1,13.36,14.87,9.98,1,329,0,0.3,0.7488,0.0203,0.1232,0.3344,0.0976,0.9978,0.2834,0
2024-01-03 01:42:46,data_0403,edge_node_23,event_alert,gateway_01,region_5,5,35.84,470.76,54.8,5.32,15.1,9.87,3,251,0,0.5,0.2822,0.7644,0.4978,0.0128,0.0992,0.9856,0.558,1
2024-01-03 01:56:24,data_0231,edge_node_47,image_frame,gateway_05,region_4,4,63.47,50.0,41.22,13.49,13.96,9.19,2,339,1,0.4,0.535,0.0,0.3469,0.3396,0.0917,0.91,0.4269,0
2024-01-03 01:57:49,data_0291,edge_node_40,event_alert,gateway_05,region_3,3,37.75,586.21,28.24,26.02,18.97,9.83,1,395,0,0.3,0.2997,0.9741,0.2026,0.8408,0.1246,0.9811,0.3024,1
2024-01-03 01:59:06,data_0488,edge_node_37,image_frame,gateway_05,region_5,3,12.67,200.8,21.24,11.56,11.47,2.65,3,246,1,0.3,0.0702,0.274,0.1248,0.2624,0.0753,0.1833,0.4473,0
2024-01-03 02:08:29,data_0161,edge_node_03,log_file,gateway_03,region_1,4,48.36,122.96,67.5,9.41,7.57,1.28,1,154,0,0.4,0.3967,0.1325,0.6389,0.1764,0.0497,0.0311,0.3374,1
2024-01-03 02:08:42,data_0161,edge_node_35,log_file,gateway_05,region_3,5,105.74,112.65,88.79,28.08,114.75,4.05,3,348,1,0.5,0.9218,0.1138,0.8755,0.9232,0.7535,0.3389,0.5921,0
2024-01-03 02:18:02,data_0078,edge_node_13,event_alert,gateway_02,region_4,3,24.03,158.34,64.12,10.71,42.68,6.13,2,15,0,0.3,0.1741,0.1968,0.6014,0.2284,0.2803,0.57,0.3627,1
2024-01-03 02:26:58,data_0038,edge_node_34,sensor_reading,gateway_03,region_1,4,35.06,50.0,43.84,16.9,12.4,5.14,1,98,0,0.4,0.275,0.0,0.376,0.476,0.0814,0.46,0.3487,1
2024-01-03 02:28:40,data_0394,edge_node_24,log_file,gateway_01,region_3,2,5.78,94.11,37.59,13.4,42.48,9.91,3,125,0,0.2,0.0071,0.0801,0.3065,0.336,0.2789,0.99,0.3901,1
2024-01-03 02:43:54,data_0441,edge_node_01,sensor_reading,gateway_04,region_5,2,20.57,398.52,42.65,7.15,14.18,2.81,2,234,0,0.2,0.1425,0.6332,0.3627,0.086,0.0931,0.2011,0.2974,0
2024-01-03 02:45:15,data_0028,edge_node_12,telemetry,gateway_03,region_4,2,35.88,516.98,42.97,10.68,57.46,2.86,1,125,0,0.2,0.2826,0.8484,0.3663,0.2272,0.3773,0.2067,0.2194,0
2024-01-03 02:47:08,data_0462,edge_node_08,video_stream,gateway_03,region_5,4,27.06,51.96,55.95,20.7,108.42,8.35,1,70,0,0.4,0.2018,0.0036,0.5106,0.628,0.7119,0.8167,0.3544,1
2024-01-03 02:47:45,data_0100,edge_node_19,sensor_reading,gateway_01,region_1,1,22.02,573.41,43.1,7.07,8.95,4.77,3,370,0,0.1,0.1557,0.9509,0.3677,0.0828,0.0588,0.4189,0.3206,1
2024-01-03 02:48:34,data_0294,edge_node_09,sensor_reading,gateway_05,region_1,6,13.99,50.0,62.78,5.98,40.07,5.08,3,47,1,0.6,0.0823,0.0,0.5865,0.0392,0.2631,0.4533,0.619,0
2024-01-03 02:54:05,data_0400,edge_node_28,telemetry,gateway_05,region_1,9,9.53,264.45,19.4,9.01,23.05,7.1,3,393,0,0.9,0.0414,0.3896,0.1044,0.1604,0.1514,0.6778,0.8035,1
2024-01-03 03:03:34,data_0405,edge_node_27,image_frame,gateway_05,region_4,7,63.7,89.7,74.95,22.8,2.47,10.0,1,76,0,0.7,0.5371,0.0721,0.7217,0.712,0.0162,1.0,0.5375,1
2024-01-03 03:07:31,data_0255,edge_node_42,event_alert,gateway_04,region_5,6,21.65,111.09,70.85,17.45,51.78,8.67,3,123,0,0.6,0.1523,0.111,0.6762,0.498,0.34,0.8522,0.6362,1
2024-01-03 03:08:42,data_0006,edge_node_06,image_frame,gateway_01,region_5,9,33.02,180.79,50.16,24.65,40.1,2.32,2,390,0,0.9,0.2564,0.2376,0.4462,0.786,0.2633,0.1467,0.7436,1
2024-01-03 03:13:55,data_0169,edge_node_33,event_alert,gateway_02,region_5,7,11.13,99.44,26.39,6.06,29.45,7.55,1,252,0,0.7,0.0561,0.0898,0.182,0.0424,0.1934,0.7278,0.5124,1
2024-01-03 03:14:02,data_0383,edge_node_37,event_alert,gateway_02,region_1,5,38.05,429.36,96.95,19.68,14.68,6.07,3,257,0,0.5,0.3024,0.6892,0.9662,0.5872,0.0964,0.5633,0.5795,1
2024-01-03 03:15:20,data_0271,edge_node_42,sensor_reading,gateway_05,region_4,2,25.99,52.53,88.31,28.97,105.39,8.35,2,146,0,0.2,0.1921,0.0046,0.8702,0.9588,0.692,0.8167,0.3301,1
2024-01-03 03:18:17,data_0108,edge_node_25,sensor_reading,gateway_02,region_2,4,58.09,281.11,94.75,19.29,112.05,2.55,3,51,0,0.4,0.4858,0.4199,0.9418,0.5716,0.7358,0.1722,0.5189,1
2024-01-03 03:28:55,data_0387,edge_node_13,log_file,gateway_04,region_3,4,9.51,405.3,61.26,23.45,34.41,9.43,1,125,1,0.4,0.0413,0.6455,0.5696,0.738,0.226,0.9367,0.3585,0
2024-01-03 03:37:57,data_0299,edge_node_23,log_file,gateway_01,region_2,1,39.25,57.86,51.91,8.7,118.46,1.18,2,183,0,0.1,0.3134,0.0143,0.4657,0.148,0.7779,0.02,0.2397,0
2024-01-03 03:38:58,data_0047,edge_node_36,video_stream,gateway_04,region_3,10,29.2,215.71,88.2,19.37,2.06,2.74,3,263,0,1.0,0.2214,0.301,0.869,0.5748,0.0135,0.1933,0.8791,1
2024-01-03 03:40:42,data_0099,edge_node_33,video_stream,gateway_03,region_4,5,46.06,324.91,46.75,12.87,92.45,5.41,3,122,0,0.5,0.3757,0.4994,0.4083,0.3148,0.6071,0.49,0.5693,1
2024-01-03 03:46:22,data_0014,edge_node_21,config_update,gateway_05,region_1,7,17.52,390.33,34.14,22.7,81.92,9.66,1,24,0,0.7,0.1146,0.6183,0.2682,0.708,0.5379,0.9622,0.5374,1
2024-01-03 03:54:02,data_0194,edge_node_34,event_alert,gateway_05,region_4,4,16.5,214.71,55.22,9.5,86.01,8.67,2,365,0,0.4,0.1052,0.2992,0.5024,0.18,0.5648,0.8522,0.4209,1
2024-01-03 03:58:58,data_0157,edge_node_36,log_file,gateway_02,region_2,6,10.4,364.44,25.27,19.41,51.95,7.21,3,125,0,0.6,0.0494,0.5712,0.1696,0.5764,0.3411,0.69,0.6391,1
2024-01-03 03:59:36,data_0388,edge_node_17,event_alert,gateway_03,region_5,2,5.67,344.18,79.22,17.84,41.92,8.11,1,278,0,0.2,0.0061,0.5344,0.7692,0.5136,0.2753,0.79,0.2301,0
2024-01-03 04:00:18,data_0154,edge_node_10,sensor_reading,gateway_02,region_3,8,106.36,119.19,49.73,23.23,89.59,3.88,1,285,0,0.8,0.9274,0.1257,0.4414,0.7292,0.5883,0.32,0.5982,1
2024-01-03 04:04:04,data_0396,edge_node_44,log_file,gateway_02,region_2,3,40.79,168.81,62.56,23.55,138.25,8.7,3,233,0,0.3,0.3275,0.2158,0.584,0.742,0.9078,0.8556,0.4653,1
2024-01-03 04:05:27,data_0258,edge_node_02,sensor_reading,gateway_03,region_1,4,75.97,155.05,62.65,28.08,85.94,7.02,2,208,0,0.4,0.6494,0.1908,0.585,0.9232,0.5643,0.6689,0.4488,1
2024-01-03 04:05:50,data_0145,edge_node_35,event_alert,gateway_02,region_4,5,16.31,152.38,93.79,19.33,20.12,8.63,3,209,0,0.5,0.1035,0.186,0.9311,0.5732,0.1321,0.8478,0.579,1
2024-01-03 04:06:39,data_0291,edge_node_14,log_file,gateway_05,region_2,3,25.23,448.08,15.02,14.98,8.2,7.79,1,158,1,0.3,0.1851,0.7232,0.0557,0.3992,0.0538,0.7544,0.2858,0
2024-01-03 04:09:42,data_0010,edge_node_47,image_frame,gateway_02,region_4,4,31.59,107.24,65.23,17.47,8.66,4.22,3,49,0,0.4,0.2433,0.104,0.6137,0.4988,0.0569,0.3578,0.5162,1
2024-01-03 04:12:57,data_0368,edge_node_45,log_file,gateway_03,region_1,3,22.63,65.18,33.62,22.32,97.25,7.09,3,207,0,0.3,0.1613,0.0276,0.2624,0.6928,0.6386,0.6767,0.4635,1
2024-01-03 04:15:13,data_0214,edge_node_41,event_alert,gateway_03,region_5,3,60.59,558.03,21.22,10.95,66.89,5.41,1,371,0,0.3,0.5086,0.9229,0.1246,0.238,0.4392,0.49,0.2798,0
2024-01-03 04:22:08,data_0171,edge_node_19,config_update,gateway_02,region_1,5,54.18,110.83,84.71,7.22,112.34,2.36,1,17,0,0.5,0.45,0.1105,0.8302,0.0888,0.7377,0.1511,0.3942,1
2024-01-03 04:23:21,data_0015,edge_node_43,image_frame,gateway_02,region_5,9,14.01,493.54,72.9,6.93,57.32,4.91,2,119,0,0.9,0.0824,0.8058,0.6989,0.0772,0.3764,0.4344,0.7171,1
2024-01-03 04:29:12,data_0419,edge_node_44,sensor_reading,gateway_01,region_5,7,13.1,75.34,93.9,7.87,17.08,5.1,2,159,0,0.7,0.0741,0.046,0.9323,0.1148,0.1122,0.4556,0.5985,1
2024-01-03 04:29:21,data_0368,edge_node_25,image_frame,gateway_05,region_5,6,29.06,51.15,86.93,27.0,32.67,8.17,2,33,0,0.6,0.2201,0.0021,0.8549,0.88,0.2145,0.7967,0.5672,1
2024-01-03 04:37:16,data_0341,edge_node_02,image_frame,gateway_02,region_1,3,77.41,399.71,67.18,28.82,51.26,2.22,1,100,0,0.3,0.6625,0.6353,0.6354,0.9528,0.3366,0.1356,0.3066,1
2024-01-03 04:42:03,data_0341,edge_node_48,config_update,gateway_05,region_4,7,39.24,148.11,36.83,14.17,13.26,8.54,2,310,0,0.7,0.3133,0.1782,0.2981,0.3668,0.0871,0.8378,0.6079,1
2024-01-03 04:44:12,data_0213,edge_node_27,telemetry,gateway_05,region_2,5,16.56,187.23,14.41,14.04,128.68,6.55,2,162,0,0.5,0.1058,0.2493,0.0489,0.3616,0.845,0.6167,0.4877,1
2024-01-03 04:49:19,data_0188,edge_node_02,image_frame,gateway_01,region_5,10,7.17,213.89,91.72,26.4,21.06,9.48,2,267,0,1.0,0.0199,0.2977,0.9081,0.856,0.1383,0.9422,0.8063,1
2024-01-03 04:55:03,data_0172,edge_node_30,event_alert,gateway_05,region_5,5,25.67,113.51,73.44,19.44,32.91,8.84,2,132,0,0.5,0.1891,0.1154,0.7049,0.5776,0.2161,0.8711,0.4958,1
2024-01-03 04:57:56,data_0480,edge_node_10,config_update,gateway_05,region_5,8,56.35,345.49,85.16,19.14,28.62,1.81,2,286,0,0.8,0.4699,0.5368,0.8352,0.5656,0.1879,0.09,0.6754,1
2024-01-03 05:18:43,data_0005,edge_node_42,video_stream,gateway_05,region_2,4,46.76,395.91,35.11,25.29,121.85,3.7,3,278,0,0.4,0.3821,0.6284,0.279,0.8116,0.8001,0.3,0.5279,1
2024-01-03 05:20:02,data_0231,edge_node_16,telemetry,gateway_02,region_1,4,90.68,132.43,28.4,21.85,36.93,6.33,3,285,0,0.4,0.784,0.1498,0.2044,0.674,0.2425,0.5922,0.5228,1
2024-01-03 05:21:21,data_0201,edge_node_13,sensor_reading,gateway_05,region_2,5,7.85,170.88,35.64,9.73,52.97,4.41,3,228,0,0.5,0.0261,0.2196,0.2848,0.1892,0.3478,0.3789,0.5646,1
2024-01-03 05:24:24,data_0373,edge_node_48,event_alert,gateway_02,region_4,4,97.31,66.54,19.54,22.57,64.61,8.37,2,157,0,0.4,0.8446,0.03,0.1059,0.7028,0.4243,0.8189,0.4405,1
2024-01-03 05:35:18,data_0149,edge_node_08,image_frame,gateway_02,region_2,5,11.33,50.0,97.38,7.96,8.04,5.02,2,326,0,0.5,0.0579,0.0,0.971,0.1184,0.0528,0.4467,0.4786,1
2024-01-03 05:40:35,data_0492,edge_node_31,sensor_reading,gateway_02,region_1,4,33.61,59.89,23.21,24.1,20.43,4.25,2,163,0,0.4,0.2618,0.018,0.1467,0.764,0.1342,0.3611,0.4428,1
2024-01-03 05:49:01,data_0500,edge_node_45,telemetry,gateway_05,region_1,1,43.93,70.57,28.99,28.22,5.05,3.21,2,202,0,0.1,0.3562,0.0374,0.2109,0.9288,0.0332,0.2456,0.269,0
2024-01-03 05:55:30,data_0226,edge_node_25,config_update,gateway_01,region_3,7,6.57,151.45,42.44,16.82,65.94,7.29,2,374,0,0.7,0.0144,0.1843,0.3604,0.4728,0.433,0.6989,0.6119,1
2024-01-03 06:04:02,data_0074,edge_node_39,video_stream,gateway_03,region_2,5,22.29,88.92,27.96,22.84,96.81,3.27,2,345,0,0.5,0.1582,0.0707,0.1995,0.7136,0.6357,0.2522,0.5009,1
2024-01-03 06:05:57,data_0307,edge_node_21,config_update,gateway_03,region_2,3,26.31,102.26,71.79,6.22,44.7,9.07,2,134,0,0.3,0.195,0.0949,0.6866,0.0488,0.2935,0.8967,0.356,1
2024-01-03 06:06:10,data_0169,edge_node_50,config_update,gateway_03,region_2,3,74.13,50.0,77.25,17.87,20.94,2.96,3,264,0,0.3,0.6325,0.0,0.7473,0.5148,0.1375,0.2178,0.4568,1
2024-01-03 06:12:02,data_0249,edge_node_38,sensor_reading,gateway_03,region_2,3,24.26,120.75,78.07,17.63,17.93,1.4,3,301,0,0.3,0.1762,0.1285,0.7564,0.5052,0.1177,0.0444,0.4564,1
2024-01-03 06:22:46,data_0488,edge_node_29,image_frame,gateway_01,region_5,7,13.36,324.64,32.84,29.92,104.18,4.33,3,14,0,0.7,0.0765,0.4989,0.2537,0.9968,0.6841,0.37,0.7149,1
2024-01-03 06:23:57,data_0152,edge_node_06,log_file,gateway_05,region_1,6,31.93,178.35,20.88,16.86,8.43,2.98,2,176,0,0.6,0.2464,0.2332,0.1208,0.4744,0.0554,0.22,0.552,1
2024-01-03 06:25:12,data_0224,edge_node_18,config_update,gateway_01,region_5,8,34.37,122.81,53.92,9.03,79.9,6.64,1,350,0,0.8,0.2687,0.1323,0.488,0.1612,0.5247,0.6267,0.5769,1
2024-01-03 06:26:08,data_0225,edge_node_49,sensor_reading,gateway_03,region_2,7,62.07,50.0,90.01,17.74,12.78,8.84,2,178,0,0.7,0.5222,0.0,0.8891,0.5096,0.0839,0.8711,0.6133,1
2024-01-03 06:30:13,data_0038,edge_node_44,config_update,gateway_04,region_2,4,15.18,189.87,34.7,21.96,12.45,4.49,2,233,0,0.4,0.0931,0.2541,0.2744,0.6784,0.0818,0.3878,0.4396,1
2024-01-03 06:37:17,data_0044,edge_node_35,config_update,gateway_05,region_5,4,17.86,276.9,39.37,23.5,10.3,2.47,3,359,0,0.4,0.1177,0.4122,0.3263,0.74,0.0676,0.1633,0.5252,1
2024-01-03 06:37:39,data_0185,edge_node_27,sensor_reading,gateway_02,region_4,5,94.91,494.07,74.58,9.59,8.16,7.28,1,374,0,0.5,0.8227,0.8067,0.7176,0.1836,0.0536,0.6978,0.3977,1
2024-01-03 06:46:51,data_0499,edge_node_05,video_stream,gateway_03,region_1,3,73.42,50.0,40.83,23.83,4.07,5.69,2,353,0,0.3,0.626,0.0,0.3425,0.7532,0.0267,0.5211,0.3824,1
2024-01-03 06:47:31,data_0443,edge_node_07,video_stream,gateway_03,region_3,4,73.6,431.91,88.49,28.8,109.88,6.39,3,250,0,0.4,0.6277,0.6938,0.8722,0.952,0.7215,0.5989,0.5332,1
2024-01-03 06:48:51,data_0241,edge_node_10,config_update,gateway_03,region_1,2,7.66,354.8,87.9,9.3,5.74,5.96,2,83,0,0.2,0.0243,0.5537,0.8656,0.172,0.0377,0.5511,0.3006,1
2024-01-03 06:53:32,data_0418,edge_node_10,video_stream,gateway_01,region_1,4,15.24,50.0,90.99,16.94,13.47,3.41,3,16,0,0.4,0.0937,0.0,0.9,0.4776,0.0884,0.2678,0.5154,1
2024-01-03 07:15:56,data_0331,edge_node_28,config_update,gateway_02,region_1,4,39.7,50.0,79.31,26.61,76.39,9.04,1,22,0,0.4,0.3175,0.0,0.7702,0.8644,0.5016,0.8933,0.3632,1
2024-01-03 07:17:53,data_0351,edge_node_36,image_frame,gateway_05,region_5,6,35.93,50.0,15.32,12.61,4.51,6.9,1,329,0,0.6,0.283,0.0,0.059,0.3044,0.0296,0.6556,0.4622,1
2024-01-03 07:24:22,data_0023,edge_node_50,config_update,gateway_02,region_2,4,57.9,139.97,52.86,29.34,13.06,4.05,1,234,0,0.4,0.484,0.1634,0.4762,0.9736,0.0858,0.3389,0.3673,1
2024-01-03 07:25:04,data_0124,edge_node_35,video_stream,gateway_04,region_1,1,35.97,140.03,51.58,22.98,52.52,4.68,2,61,0,0.1,0.2834,0.1636,0.462,0.7192,0.3449,0.4089,0.2611,0
2024-01-03 07:25:30,data_0043,edge_node_37,telemetry,gateway_03,region_5,7,25.58,88.81,77.68,16.42,56.6,4.92,3,291,0,0.7,0.1883,0.0705,0.7521,0.4568,0.3717,0.4356,0.6946,1
2024-01-03 07:25:31,data_0466,edge_node_48,telemetry,gateway_02,region_5,3,17.93,179.74,58.72,19.69,35.62,6.64,1,8,0,0.3,0.1183,0.2357,0.5413,0.5876,0.2339,0.6267,0.2929,0
2024-01-03 07:34:30,data_0303,edge_node_13,video_stream,gateway_03,region_2,4,45.42,302.27,31.86,12.28,60.61,8.33,1,186,0,0.4,0.3698,0.4583,0.2428,0.2912,0.398,0.8144,0.3418,1
2024-01-03 07:47:17,data_0169,edge_node_11,event_alert,gateway_02,region_2,2,13.46,178.04,67.65,25.47,16.07,3.13,2,170,0,0.2,0.0774,0.2326,0.6406,0.8188,0.1055,0.2367,0.3249,1
2024-01-03 07:54:27,data_0175,edge_node_45,event_alert,gateway_02,region_2,6,35.63,238.63,65.05,5.03,97.56,4.42,1,105,0,0.6,0.2803,0.3427,0.6117,0.0012,0.6406,0.38,0.4509,1
2024-01-03 07:57:10,data_0487,edge_node_19,event_alert,gateway_05,region_2,7,24.77,325.14,40.12,26.92,38.69,9.69,2,104,0,0.7,0.1809,0.4998,0.3346,0.8768,0.2541,0.9656,0.627,1
2024-01-03 07:58:08,data_0020,edge_node_28,image_frame,gateway_01,region_3,3,17.67,187.39,55.35,24.0,88.04,3.65,3,11,0,0.3,0.1159,0.2496,0.5039,0.76,0.5781,0.2944,0.466,1
2024-01-03 08:03:24,data_0461,edge_node_38,log_file,gateway_05,region_5,5,30.89,89.46,99.07,28.55,0.34,2.64,3,80,1,0.5,0.2369,0.0717,0.9898,0.942,0.0022,0.1822,0.5928,0
2024-01-03 08:20:03,data_0244,edge_node_37,config_update,gateway_05,region_3,6,110.72,187.55,73.71,24.9,67.64,6.67,1,219,0,0.6,0.9673,0.2499,0.7079,0.796,0.4442,0.63,0.4807,1
2024-01-03 08:21:27,data_0324,edge_node_19,telemetry,gateway_03,region_5,6,48.64,113.02,44.47,8.58,63.68,7.22,2,297,0,0.6,0.3993,0.1145,0.383,0.1432,0.4181,0.6911,0.5395,1
2024-01-03 08:29:17,data_0228,edge_node_14,sensor_reading,gateway_04,region_1,4,20.94,239.37,55.2,25.11,85.03,2.34,1,185,0,0.4,0.1459,0.344,0.5022,0.8044,0.5583,0.1489,0.361,1
2024-01-03 08:29:18,data_0036,edge_node_31,video_stream,gateway_05,region_5,6,20.25,284.91,50.4,16.48,1.12,9.92,3,261,0,0.6,0.1395,0.4268,0.4489,0.4592,0.0074,0.9911,0.6347,1
2024-01-03 08:31:37,data_0045,edge_node_28,sensor_reading,gateway_05,region_4,3,50.64,322.39,95.54,24.03,30.42,3.61,3,99,1,0.3,0.4176,0.4948,0.9505,0.7612,0.1998,0.29,0.466,0
2024-01-03 08:32:22,data_0386,edge_node_36,sensor_reading,gateway_03,region_1,4,6.18,135.72,98.09,16.44,14.73,7.41,1,239,0,0.4,0.0108,0.1557,0.9789,0.4576,0.0967,0.7122,0.348,1
2024-01-03 08:32:45,data_0028,edge_node_44,log_file,gateway_02,region_1,5,15.45,50.0,39.16,20.61,44.08,7.12,3,109,0,0.5,0.0956,0.0,0.324,0.6244,0.2894,0.68,0.5809,1
2024-01-03 08:34:35,data_0154,edge_node_38,event_alert,gateway_05,region_1,7,50.19,50.0,16.0,13.45,67.69,2.13,2,8,0,0.7,0.4135,0.0,0.0666,0.338,0.4445,0.1256,0.6068,1
2024-01-03 08:36:40,data_0023,edge_node_19,image_frame,gateway_04,region_3,6,42.34,65.78,28.17,16.84,123.45,6.28,1,287,0,0.6,0.3417,0.0287,0.2018,0.4736,0.8106,0.5867,0.4686,1
2024-01-03 08:39:44,data_0207,edge_node_42,video_stream,gateway_02,region_2,8,22.69,360.06,93.4,26.18,4.31,1.99,2,395,0,0.8,0.1619,0.5633,0.9268,0.8472,0.0283,0.11,0.6859,1
2024-01-03 08:39:46,data_0420,edge_node_01,log_file,gateway_05,region_1,5,37.0,291.48,23.64,17.47,43.59,4.57,2,235,0,0.5,0.2928,0.4387,0.1515,0.4988,0.2862,0.3967,0.4929,1
